timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,isFailure,total
1526375234335148,-3,-3,1,-4,1,0,-3,-2,false,126.375
1526375234335148,0,-2,0,0,1,2,0,0,false,128.125
1526375234348157,-4,-5,-4,-2,-1,0,-1,-1,false,125.75
1526375234348157,1,-8,-10,0,-3,-1,-4,-1,false,124.75
1526375234357158,2,13,2,0,5,4,3,2,false,131.875
1526375234357158,2,6,16,8,1,-2,-4,-1,false,131.25
1526375234363167,0,3,-5,5,-4,-5,-1,0,false,127.125
1526375234363167,-2,-4,20,-1,-4,-2,-1,0,false,128.75
1526375234372172,-3,-10,-14,-7,-3,0,-1,-3,false,122.875
1526375234372172,-1,-2,-14,-4,0,1,-1,-2,false,125.125
1526375234386179,1,3,6,3,0,0,-1,-1,false,129.375
1526375234386179,0,-1,-6,-1,-1,1,0,0,false,127
1526375234395183,-2,-10,-12,-8,-1,-3,-2,-3,false,123
1526375234395183,-5,-5,-12,-4,-3,-1,-1,0,false,124.125
1526375234408197,2,-8,-6,8,1,-2,-2,-1,false,127
1526375234408197,7,33,38,5,3,2,2,2,false,139.5
1526375234417200,2,6,12,-2,2,1,3,1,false,131.125
1526375234417200,-1,-7,-7,-1,-1,-4,-2,-1,false,125
1526375234423203,-3,1,4,10,-2,0,-1,-1,false,129
1526375234423203,-2,-9,-9,-1,-5,-3,0,-1,false,124.25
1526375234432208,-6,-5,-9,-9,-5,-1,-3,-3,false,123
1526375234432208,1,-6,-24,-7,-1,1,-1,-1,false,123.25
1526375234446218,5,6,25,0,4,1,0,1,false,133.25
1526375234446218,1,2,-7,-1,2,2,0,1,false,128
1526375234455224,1,0,5,2,-1,-2,-2,-1,false,128.25
1526375234455224,-1,-1,3,1,1,2,1,-2,false,128.5
1526375234468231,1,3,-9,2,1,-5,0,-1,false,127
1526375234468231,-1,1,8,-6,-3,-3,0,0,false,127.5
1526375234477238,-2,-5,-12,-2,-3,-2,-1,-1,false,125
1526375234477238,-3,-3,1,0,-1,0,1,0,false,127.375
1526375234483246,-3,-5,3,-2,-1,1,0,0,false,127.125
1526375234483246,-2,-3,-13,-1,0,-2,0,-2,false,125.125
1526375234492248,2,0,-5,1,1,1,-1,0,false,127.875
1526375234492248,5,17,30,6,1,-3,0,2,false,135.25
1526375234506262,-3,-1,2,2,0,1,0,-1,false,128
1526375234506262,-3,-10,-12,-6,-1,0,-2,-2,false,123.5
1526375234515263,-3,-11,-18,-5,-1,0,-3,-2,false,122.625
1526375234515263,1,0,-3,3,0,-1,0,0,false,128
1526375234528272,1,7,10,3,0,-1,0,0,false,130.5
1526375234528272,-3,-7,-9,-6,-1,0,0,-2,false,124.5
1526375234537282,-1,-1,7,5,-1,-3,1,-1,false,128.75
1526375234537282,-3,-3,-9,-10,-4,-1,0,-1,false,124.125
1526375234543285,2,5,7,0,-2,-3,-2,-1,false,128.75
1526375234543285,1,3,7,7,4,1,-1,0,false,130.75
1526375234552287,2,3,2,-3,0,-1,-1,1,false,128.375
1526375234552287,-3,-13,-11,0,-4,-2,-2,-1,false,123.5
1526375234566301,-1,10,8,1,0,0,0,-1,false,130.125
1526375234566301,0,3,1,3,-1,0,-1,-1,false,128.5
1526375234575306,-2,-13,-13,-6,-4,1,0,-2,false,123.125
1526375234575306,-1,-1,-1,1,3,-4,-2,-2,false,127.125
1526375234588316,1,0,7,-1,-2,2,2,0,false,129.125
1526375234588316,0,-1,1,-3,-1,-3,1,-1,false,127.125
1526375234597326,-2,6,1,1,-2,0,-1,-1,false,128.25
1526375234597326,-3,-12,-20,-5,1,0,0,-1,false,123
1526375234603340,3,0,1,-1,-2,0,-2,0,false,127.875
1526375234603340,0,3,12,8,1,-2,-1,-2,false,130.375
1526375234612331,-1,-1,-3,-6,-2,-3,-2,-1,false,126
1526375234612331,1,3,8,2,-1,-1,-2,-1,false,129.125
1526375234635342,-4,-9,-26,-7,-1,0,-2,0,false,121.875
1526375234635342,-1,-9,-4,-3,0,-1,-2,-1,false,125.375
1526375234636347,1,5,7,2,2,2,-1,-3,false,129.875
1526375234636347,3,8,3,2,0,3,1,1,false,130.625
1526375234648351,2,2,13,1,2,1,1,-1,false,130.625
1526375234648351,-3,-5,-8,3,-3,-1,0,-2,false,125.625
1526375234663362,-2,0,-3,-1,-2,-2,-1,0,false,126.625
1526375234663362,0,-3,1,-1,-3,0,1,-2,false,127.125
1526375234672377,-5,-5,-25,-9,-2,1,-1,-1,false,122.125
1526375234672377,-1,-10,-2,-4,-1,-1,-2,-1,false,125
1526375234674369,1,5,18,8,3,-1,-1,0,false,132.125
1526375234674369,2,8,7,4,0,2,-1,1,false,130.875
1526375234686381,1,5,12,10,-3,-3,-1,0,false,130.625
1526375234686381,-1,-1,-5,-3,-1,0,0,0,false,126.625
1526375234695383,-6,-12,-18,-5,-1,-4,-2,-3,false,122
1526375234695383,2,-1,2,0,-4,-1,-2,1,false,127.625
1526375234708395,0,-3,-7,-5,0,-2,0,-1,false,125.75
1526375234708395,2,8,15,0,1,2,1,1,false,131.75
1526375234717401,0,0,3,0,-1,-1,2,-1,false,128.25
1526375234717401,-5,-5,-8,-8,1,1,2,-3,false,124.875
1526375234732412,-1,-8,-10,-3,-4,-4,-5,-3,false,123
1526375234732412,-1,2,-3,0,-3,-1,-1,1,false,127.25
1526375234734409,1,4,0,-3,-1,-1,-1,0,false,127.875
1526375234734409,-2,-3,-8,-2,-2,-2,-2,-1,false,125
1526375234746416,0,-1,6,-1,1,0,-1,-2,false,128.25
1526375234746416,0,-3,4,5,0,-1,0,0,false,128.625
1526375234755422,1,-1,1,1,0,0,0,0,false,128.25
1526375234755422,1,2,6,3,1,2,1,0,false,130
1526375234768436,-3,-5,-10,-12,-2,-1,-2,-3,false,123
1526375234768436,-1,3,-5,2,1,0,-3,-1,false,127.5
1526375234777441,3,3,12,8,-1,0,1,0,false,131.25
1526375234777441,-1,-6,-8,-5,-2,-3,-1,-2,false,125
1526375234792451,-1,4,8,2,-1,-2,1,0,false,129.375
1526375234792451,-2,-4,-8,-6,-1,-1,2,0,false,125.5
1526375234794454,-4,-9,-7,-3,-1,0,0,-1,false,124.875
1526375234794454,3,12,21,7,1,1,-1,-1,false,133.375
1526375234806461,-1,-2,-3,1,1,-2,-1,0,false,127.125
1526375234806461,1,-4,-8,-7,1,-2,-3,-2,false,125
1526375234822466,-1,5,-5,8,0,-3,-3,0,false,128.125
1526375234822466,-4,-11,-2,1,0,-1,-1,1,false,125.875
1526375234828475,-4,2,-10,-4,0,-1,-3,-1,false,125.375
1526375234828475,-1,-4,17,6,-1,0,1,1,false,130.375
1526375234837479,1,4,-3,-4,1,-1,-1,0,false,127.625
1526375234837479,-1,-5,-9,-7,-3,-2,-2,-2,false,124
1526375234852491,2,4,20,7,3,3,2,0,false,133.125
1526375234852491,3,4,-6,0,3,-1,0,-1,false,128.25
1526375234854489,-4,-8,-5,-8,-1,-1,0,0,false,124.625
1526375234854489,1,7,6,2,-1,-2,0,-1,false,129.5
1526375234866496,0,-1,-4,0,-2,1,0,1,false,127.375
1526375234866496,-1,-3,-5,5,0,0,-1,-3,false,127
1526375234874504,1,-1,8,-4,-4,0,-1,-1,false,127.75
1526375234874504,1,5,-13,0,1,-2,-1,0,false,126.875
1526375234888514,-3,-4,7,-3,-1,1,0,0,false,127.625
1526375234888514,-1,2,2,-1,-1,-1,-1,0,false,127.875
1526375234897519,-3,-1,-7,1,1,-2,1,0,false,126.75
1526375234897519,-3,-5,-1,-4,-3,0,1,-3,false,125.75
1526375234912531,1,-6,-7,-9,3,2,0,0,false,126
1526375234912531,0,11,3,6,-2,-2,-3,0,false,129.625
1526375234913527,1,-5,1,7,1,0,0,1,false,128.75
1526375234913527,-1,0,3,-3,-2,-2,0,1,false,127.5
1526375234926535,1,1,6,6,1,-4,1,-1,false,129.375
1526375234926535,1,0,-14,-9,-1,1,1,1,false,125.5
1526375234934546,0,1,8,-1,0,1,-2,-2,false,128.625
1526375234934546,-1,-4,0,5,0,0,-1,2,false,128.125
1526375234948554,-6,-15,-23,-10,-4,0,-1,-3,false,120.25
1526375234948554,0,3,-6,0,-1,-1,0,-2,false,127.125
1526375234957557,4,16,28,10,1,0,0,1,false,135.5
1526375234957557,1,-3,-11,-3,0,-1,-1,1,false,125.875
1526375234972571,3,13,24,9,0,-1,1,1,false,134.25
1526375234972571,-3,-9,-3,-7,-2,-4,-2,0,false,124.25
1526375234974569,-3,-7,-16,-3,-3,-1,0,-2,false,123.625
1526375234974569,-2,-2,-4,-2,1,-1,1,-2,false,126.625
1526375234986578,-4,-6,-18,-9,0,3,0,0,false,123.75
1526375234986578,0,-2,8,7,-3,-2,-2,-1,false,128.625
1526375234994585,3,7,10,-5,-3,-1,0,1,false,129.5
1526375234994585,-3,1,2,-1,1,0,0,-2,false,127.75
1526375235008590,-1,-2,-20,2,0,-1,0,0,false,125.25
1526375235008590,0,-8,9,-1,1,2,2,-1,false,128.5
1526375235017642,-2,13,5,0,-1,-2,-2,-3,false,129
1526375235017642,2,0,3,0,-1,0,-1,1,false,128.5
1526375235039662,-3,-6,-9,-6,-3,-3,-2,-2,false,124
1526375235039662,1,-1,-7,2,1,1,0,1,false,127.75
1526375235041662,2,1,6,2,0,-2,1,0,false,129.25
1526375235041662,0,2,5,-1,0,0,-2,0,false,128.5
1526375235045666,0,-1,-2,-1,-2,0,0,-1,false,127.125
1526375235045666,-5,-12,-17,-10,-4,0,-1,-3,false,121.5
1526375235054671,-5,-8,-16,-1,-2,-1,-4,-4,false,123
1526375235054671,4,11,35,13,1,0,-1,0,false,135.875
1526375235068681,3,6,-1,-1,-3,0,-1,0,false,128.375
1526375235068681,-2,-1,4,5,-1,-4,0,-1,false,128
1526375235077683,-3,-8,-9,-6,-2,-1,0,1,false,124.5
1526375235077683,-4,-5,-13,-3,-2,-3,-1,-3,false,124
1526375235091692,0,5,2,1,1,0,0,0,false,129.125
1526375235091692,-1,1,-5,-6,-3,2,0,-2,false,126.25
1526375235099697,-1,-7,0,1,3,1,1,0,false,127.75
1526375235099697,0,4,-6,-1,-4,-3,-4,-1,false,126.125
1526375235105706,0,2,16,2,1,-2,-1,-1,false,130.125
1526375235105706,0,4,-8,5,0,0,-2,-1,false,127.75
1526375235114707,0,-1,11,0,-2,0,0,1,false,129.125
1526375235114707,-5,-10,-19,-12,-6,1,-1,-4,false,121
1526375235128721,1,-2,5,7,-4,-3,-1,0,false,128.375
1526375235128721,0,3,4,1,1,-2,1,0,false,129
1526375235137722,-2,-6,-13,-3,0,-1,-1,0,false,124.75
1526375235137722,-3,-4,3,-3,-1,1,1,-2,false,127
1526375235152737,1,7,-5,0,-2,-1,0,0,false,128
1526375235152737,0,1,12,0,2,1,-1,1,false,130
1526375235153733,0,1,-2,-2,-1,0,0,0,false,127.5
1526375235153733,0,-1,-5,0,1,-1,-1,-1,false,127
1526375235165744,-3,-6,-2,-2,0,-1,-1,-1,false,126
1526375235165744,-1,-1,-2,0,0,0,1,-2,false,127.375
1526375235174746,-3,-1,-12,-8,-2,-3,-3,-4,false,124
1526375235174746,-2,-7,-1,0,-3,-1,0,0,false,126.25
1526375235188760,0,8,2,1,-3,0,-2,0,false,128.75
1526375235188760,-2,-3,-6,-6,-3,-2,0,0,false,125.25
1526375235197762,2,5,14,5,1,0,2,1,false,131.75
1526375235197762,-2,-3,9,-3,2,0,-1,1,false,128.375
1526375235212776,2,1,0,1,4,0,-1,0,false,128.875
1526375235212776,2,5,17,6,-1,-1,1,2,false,131.875
1526375235213773,-4,-9,-19,-3,-2,0,-1,0,false,123.25
1526375235213773,-2,1,-3,-2,-3,-3,-1,0,false,126.375
1526375235225786,-1,-1,3,-1,1,0,0,0,false,128.125
1526375235225786,-2,-7,-16,-6,-1,0,-3,0,false,123.625
1526375235234786,2,6,12,6,1,-1,0,1,false,131.375
1526375235234786,-3,0,1,1,0,-1,1,-2,false,127.625
1526375235248801,-3,-6,-10,-6,-2,-2,-1,-2,false,124
1526375235248801,-3,-10,-8,3,3,0,-1,-3,false,125.625
1526375235257802,0,4,4,1,-2,-1,0,-1,false,128.625
1526375235257802,3,5,-1,-1,1,-2,-2,-1,false,128.25
1526375235272811,1,-1,14,7,0,0,0,-1,false,130.5
1526375235272811,-1,1,-10,-6,-4,-2,0,0,false,125.25
1526375235273813,-4,-9,-8,-6,-2,-2,-3,-3,false,123
1526375235273813,1,-2,2,4,1,-1,1,1,false,128.875
1526375235285825,-2,-2,-4,-3,2,4,1,1,false,127.625
1526375235285825,2,5,7,2,-1,-3,-2,0,false,129.25
1526375235294831,0,1,-3,5,1,1,0,0,false,128.625
1526375235294831,0,5,4,-6,-4,-1,0,-1,false,127.625
1526375235308847,-2,-7,-1,-3,-3,-3,-3,0,false,125.25
1526375235308847,-2,0,-5,-9,-2,0,0,1,false,125.875
1526375235317846,-3,-12,-26,-8,0,1,1,-2,false,121.875
1526375235317846,1,-3,15,3,1,-1,-2,1,false,129.875
1526375235332857,4,18,7,4,-3,-2,1,1,false,131.75
1526375235332857,2,0,5,4,3,0,0,-1,false,129.625
1526375235333852,0,0,-2,-5,-2,0,-1,0,false,126.75
1526375235333852,-6,-12,-19,-10,-1,0,-1,-2,false,121.625
1526375235345865,-1,-4,-1,6,2,0,-2,-2,false,127.75
1526375235345865,1,11,6,-1,-1,0,-1,-1,false,129.75
1526375235354867,-1,-5,-8,1,-1,-2,-1,0,false,125.875
1526375235354867,0,10,13,6,5,4,2,1,false,133.125
1526375235368881,0,1,2,0,-1,-1,-1,-1,false,127.875
1526375235368881,-3,-1,15,2,-1,1,-2,-2,false,129.125
1526375235377882,-2,-8,-24,-5,-1,-2,-2,-1,false,122
1526375235377882,1,2,6,1,-1,0,-1,-1,false,128.875
1526375235391904,-1,-7,-12,-3,-1,-1,0,1,false,125
1526375235391904,0,-3,-3,2,-1,-2,-2,-1,false,126.75
1526375235398908,0,4,8,-4,0,2,0,1,false,129.375
1526375235398908,2,8,1,2,-1,-1,2,0,false,129.625
1526375235405904,1,-3,2,6,0,-3,-1,-2,false,128
1526375235405904,0,-1,-2,-10,-2,-1,-1,0,false,125.875
1526375235414910,-2,-1,2,0,-2,1,-1,-1,false,127.5
1526375235414910,-3,-8,-18,-1,0,-2,-2,-3,false,123.375
1526375235428916,-3,5,4,-1,-5,0,-2,-1,false,127.625
1526375235428916,0,-3,2,2,0,-1,0,-1,false,127.875
1526375235437922,1,-1,11,5,1,1,0,0,false,130.25
1526375235437922,1,4,-3,-6,-3,-3,-1,1,false,126.75
1526375235451931,-3,-6,-14,-13,-1,0,1,-3,false,123.125
1526375235451931,-4,-12,-5,6,-3,-1,-2,-1,false,125.25
1526375235458935,0,7,-4,-4,-2,-1,0,-2,false,127.25
1526375235458935,1,0,10,4,1,0,-1,1,false,130
1526375235465945,-2,-2,10,2,0,-1,-2,0,false,128.625
1526375235465945,0,-1,-7,-3,1,-1,1,1,false,126.875
1526375235474946,-1,-2,2,2,0,1,0,-1,false,128.125
1526375235474946,-1,1,-8,0,-1,0,-1,-1,false,126.625
1526375235496961,-1,-6,-8,-3,-1,1,-2,-1,false,125.375
1526375235496961,2,6,8,3,0,0,-1,-1,false,130.125
1526375235498962,2,4,7,3,0,-3,-1,-2,false,129.25
1526375235498962,-2,-3,-5,-2,0,2,1,-1,false,126.75
1526375235511972,-3,-9,-7,-3,0,-1,0,-2,false,124.875
1526375235511972,-4,-14,-10,-9,-5,-1,1,0,false,122.75
1526375235518976,3,17,2,-3,0,-1,-2,0,false,130
1526375235518976,-2,5,22,17,2,-1,0,0,false,133.375
1526375235525984,2,1,1,3,1,-1,1,1,false,129.125
1526375235525984,-2,-2,-5,-2,1,-1,1,-1,false,126.625
1526375235534986,-5,-13,-13,-11,-2,-1,0,-1,false,122.25
1526375235534986,-1,0,-6,-1,-3,-3,-2,-3,false,125.625
1526375235548995,3,8,20,1,-1,-1,0,0,false,131.75
1526375235548995,1,7,8,7,2,0,1,1,false,131.375
1526375235558002,0,-3,1,-3,0,0,0,-1,false,127.25
1526375235558002,0,-2,-3,-3,-3,-2,-2,-2,false,125.875
1526375235572029,-3,-9,-17,-4,-3,-3,-1,-2,false,123
1526375235572029,2,5,0,0,-1,0,-1,0,false,128.625
1526375235579020,1,0,10,7,0,-1,2,-1,false,130.25
1526375235579020,-2,-7,-9,-10,-1,-2,-1,0,false,124
1526375235595033,-2,-6,-2,-5,-2,-2,1,-1,false,125.625
1526375235595033,0,12,3,3,-3,0,0,0,false,129.875
1526375235596026,0,-8,-4,-2,1,-2,-3,-1,false,125.625
1526375235596026,0,-8,-8,-1,-2,-4,-1,-1,false,124.875
1526375235609034,2,5,2,-7,0,0,0,0,false,128.25
1526375235609034,-2,-1,-8,-1,0,0,-1,-1,false,126.25
1526375235617045,-1,-7,0,4,1,-1,-2,-1,false,127.125
1526375235617045,-1,10,12,-2,-3,-1,0,1,false,130
1526375235632050,0,-3,-7,0,-1,-2,-1,-1,false,126.125
1526375235632050,-1,-4,-6,-10,-1,-1,-1,0,false,125
1526375235639054,-1,-1,-6,2,-2,2,1,0,false,127.375
1526375235639054,-1,-8,-10,-2,1,-1,-1,0,false,125.25
1526375235655085,0,9,16,0,-3,-2,0,-1,false,130.375
1526375235655085,1,4,14,13,2,1,1,1,false,132.625
1526375235656066,1,1,0,-4,-1,-1,0,1,false,127.625
1526375235656066,-1,-5,-10,-4,-1,1,-1,-2,false,125.125
1526375235674079,-1,-10,-13,-2,-2,-1,-3,-1,false,124
1526375235674079,-1,3,2,-4,-1,-1,-3,-3,false,127
1526375235677080,-1,-8,-7,2,0,2,2,0,false,126.75
1526375235677080,0,7,11,-1,2,1,0,1,false,130.625
1526375235700114,1,5,3,7,1,0,0,1,false,130.25
1526375235700114,-2,-10,-7,-3,-2,-2,-2,-2,false,124
1526375235701095,1,4,6,0,-3,0,-1,1,false,129
1526375235701095,1,0,-10,-7,0,-3,-3,-3,false,124.875
1526375235715125,-1,-4,-3,-1,0,-1,-1,-2,false,126.375
1526375235715125,0,-3,2,6,0,-2,-1,0,false,128.25
1526375235717110,-3,4,-7,-1,-3,-2,0,-2,false,126.25
1526375235717110,-1,-2,6,-3,-2,-1,1,1,false,127.875
1526375235728118,0,4,0,2,2,0,-3,0,false,128.625
1526375235728118,0,-7,-7,-2,-2,-2,-1,-1,false,125.25
1526375235737120,0,5,4,-5,2,0,-2,-2,false,128.25
1526375235737120,1,5,8,7,1,4,0,0,false,131.25
1526375235752139,-3,1,-1,3,-3,-6,-1,-1,false,126.625
1526375235752139,-3,-8,-12,-8,-3,-3,-2,-2,false,123
1526375235758138,-1,-6,0,1,-2,-3,-1,-2,false,126.25
1526375235758138,4,4,6,2,2,1,1,0,false,130.5
1526375235775164,-1,0,2,2,2,3,1,1,false,129.25
1526375235775164,1,7,3,-7,-4,-1,-1,1,false,127.875
1526375235777146,-2,-8,-6,-4,-1,0,-1,-2,false,125
1526375235777146,-4,-11,-13,-6,-1,-2,0,-2,false,123.125
1526375235788173,-1,-5,-13,-1,-2,-4,-3,-2,false,124
1526375235788173,2,5,9,11,2,1,1,-2,false,131.625
1526375235797159,0,5,6,-4,-2,-1,-1,1,false,128.5
1526375235797159,1,1,0,3,-1,-2,0,0,false,128.25
1526375235812169,-1,-7,-5,-6,-2,2,1,0,false,125.75
1526375235812169,0,0,-6,-5,-1,0,0,0,false,126.5
1526375235818180,-2,1,2,1,-1,-1,-1,-2,false,127.625
1526375235818180,-5,-11,-21,-6,-3,-2,-2,-2,false,122
1526375235835190,-1,-10,-5,-6,1,-2,0,0,false,125.125
1526375235835190,9,32,32,10,0,1,-1,2,false,138.625
1526375235836185,2,2,22,13,1,-3,1,1,false,132.875
1526375235836185,-1,-3,-5,-2,0,-1,0,-2,false,126.25
1526375235848213,-3,-6,-12,-4,-1,0,-1,-2,false,124.375
1526375235848213,-5,-14,-11,-7,2,0,0,-2,false,123.375
1526375235857204,-1,3,0,0,-1,-1,0,-1,false,127.875
1526375235857204,-1,-1,0,0,-1,0,0,0,false,127.625
1526375235871230,-1,-2,0,-1,-1,1,-1,-1,false,127.25
1526375235871230,-8,-11,-19,-17,-3,3,-1,-3,false,120.625
1526375235878217,0,-16,-31,7,2,-1,-6,-1,false,122.25
1526375235878217,12,38,61,25,1,1,2,6,false,146.25
1526375235895225,4,9,21,4,0,-1,-1,0,false,132.5
1526375235895225,-3,-2,-4,-1,-2,-2,0,0,false,126.25
1526375235896226,-8,-12,-15,-16,-3,0,-1,-2,false,120.875
1526375235896226,-5,-16,-26,-10,-2,-2,-1,-5,false,120
1526375235908258,1,8,5,4,-1,1,-1,-2,false,129.875
1526375235908258,1,-3,-1,-1,0,1,-1,-1,false,127.375
1526375235917239,1,-1,-1,-1,-1,-2,1,0,false,127.5
1526375235917239,-5,-7,-9,-5,-1,-2,-1,0,false,124.25
1526375235931253,-4,-2,-16,-7,-3,1,1,-2,false,124
1526375235931253,2,3,9,6,6,2,0,1,false,131.625
1526375235938259,6,17,20,4,2,2,0,1,false,134.5
1526375235938259,2,1,22,7,-3,-4,0,1,false,131.25
1526375235962276,0,0,-6,-5,-3,-3,1,2,false,126.25
1526375235962276,-4,-15,-17,-5,-2,-1,-1,-2,false,122
1526375235964271,-2,2,-2,-1,-1,1,0,0,false,127.625
1526375235964271,-3,-3,-13,-6,1,1,-1,-1,false,124.875
1526375235968278,-4,-10,-8,-4,-2,-1,-1,-3,false,124
1526375235968278,0,-5,-12,-6,0,-3,-2,-2,false,124.25
1526375235977279,4,15,20,9,0,-1,-1,1,false,133.875
1526375235977279,2,0,3,2,0,1,2,1,false,129.375
1526375235991308,2,8,18,4,0,-1,0,1,false,132
1526375235991308,-3,-1,-1,-1,-3,-4,-2,-2,false,126
1526375235998298,-6,-20,-21,-13,-3,-2,0,-3,false,119.5
1526375235998298,-4,-8,-26,-4,-3,0,-4,-3,false,121.5
1526375236015309,1,14,22,4,2,1,0,0,false,133.5
1526375236015309,0,1,4,1,0,-1,-1,1,false,128.625
1526375236016306,-4,-6,-13,-4,-4,0,-1,-1,false,123.875
1526375236016306,-3,-6,-7,-4,0,-2,-3,-2,false,124.625
1526375236028317,2,1,5,4,3,1,1,0,false,130.125
1526375236028317,1,6,5,1,0,0,-1,0,false,129.5
1526375236037318,3,3,11,3,2,0,0,-1,false,130.625
1526375236037318,0,1,-5,-4,-4,1,0,0,false,126.625
1526375236051336,-3,-9,-15,-1,0,1,-1,-2,false,124.25
1526375236051336,0,-6,-4,-1,-3,-1,0,0,false,126.125
1526375236058337,-1,3,-1,2,0,0,-2,-1,false,128
1526375236058337,1,2,2,4,3,4,1,-1,false,130
1526375236074348,0,3,9,-3,0,-2,-1,1,false,128.875
1526375236074348,-1,1,-2,3,-1,1,0,-1,false,128
1526375236076345,-2,-1,6,5,-1,-3,-2,-1,false,128.125
1526375236076345,-2,0,-2,-1,-3,-1,-1,-3,false,126.375
1526375236088357,-3,-12,-17,-1,0,-1,-2,-1,false,123.375
1526375236088357,2,14,17,3,2,1,3,2,false,133.5
1526375236097359,-1,-9,-16,-7,0,-2,0,-1,false,123.5
1526375236097359,1,7,11,1,0,-3,-1,0,false,130
1526375236111372,4,-2,4,7,0,0,0,1,false,129.75
1526375236111372,-2,-3,5,-2,-1,-2,-1,-1,false,127.125
1526375236118373,-3,-5,-7,-5,-1,-1,0,0,false,125.25
1526375236118373,-1,-1,1,-1,-2,-2,-3,-1,false,126.75
1526375236135387,-3,-1,-11,-5,-5,-3,-1,-2,false,124
1526375236135387,1,-3,-4,3,1,-1,-2,-1,false,127.25
1526375236136384,-1,-4,2,-3,2,3,0,0,false,127.875
1526375236136384,-2,-5,-13,-2,-1,-4,-2,-3,false,124
1526375236148396,0,2,10,-7,-2,0,1,0,false,128.5
1526375236148396,1,4,2,7,1,0,-1,-1,false,129.625
1526375236157398,1,3,14,8,-1,1,0,-1,false,131.125
1526375236157398,-2,1,-3,-5,1,1,1,-2,false,127
1526375236171410,-2,-5,-12,-4,-2,1,0,-2,false,124.75
1526375236171410,-6,-9,-9,-5,0,1,0,-1,false,124.375
1526375236178417,1,4,-6,-4,0,-2,-2,0,false,126.875
1526375236178417,2,1,11,-1,-2,-1,-2,1,false,129.125
1526375236194427,2,8,7,2,1,0,1,2,false,130.875
1526375236194427,-2,-11,-13,-3,-3,-1,1,-2,false,123.75
1526375236196429,-3,0,5,1,-2,0,1,0,false,128.25
1526375236196429,-2,0,-7,0,0,-1,0,0,false,126.75
1526375236208437,0,-9,3,-3,-1,1,-2,0,false,126.625
1526375236208437,3,4,-11,-3,-2,-1,0,-1,false,126.625
1526375236217438,2,-4,4,-9,2,2,1,0,false,127.75
1526375236217438,3,7,14,12,1,1,1,2,false,133.125
1526375236231470,0,0,2,6,1,2,0,-1,false,129.25
1526375236231470,-5,-9,-8,-5,-6,-4,-2,-2,false,123
1526375236238458,1,3,7,0,-1,1,3,0,false,129.75
1526375236238458,-1,8,-5,-8,-2,1,-1,-1,false,126.875
1526375236255463,-5,-10,-9,-6,-2,-1,-2,0,false,123.625
1526375236255463,2,-2,-7,3,2,0,-2,0,false,127.5
1526375236256464,1,15,17,5,2,-2,0,0,false,132.75
1526375236256464,0,-6,-6,1,0,1,1,-1,false,126.75
1526375236268477,-2,6,6,-1,-3,2,2,1,false,129.375
1526375236268477,-4,1,-8,-8,-1,-3,-2,-3,false,124.5
1526375236285483,-3,-11,-19,0,-6,-2,-2,-1,false,122.5
1526375236285483,-1,4,21,9,0,-1,0,-1,false,131.875
1526375236291491,4,4,4,3,1,-1,-1,-1,false,129.625
1526375236291491,1,3,20,5,-1,2,1,1,false,132
1526375236298496,1,-1,-13,-3,1,0,-2,-2,false,125.625
1526375236298496,-5,-16,-18,-11,-4,-3,-1,0,false,120.75
1526375236314506,-3,-1,-16,-6,-3,-1,-1,-4,false,124
1526375236314506,0,-2,0,-3,-1,-2,0,-1,false,126.875
1526375236316504,1,6,6,2,1,1,0,0,false,130.125
1526375236316504,2,-4,-1,7,2,-2,-1,0,false,128.375
1526375236328515,0,3,11,4,0,-2,0,-1,false,129.875
1526375236328515,1,0,5,-2,-3,-3,-1,-1,false,127.5
1526375236337518,-4,-7,-8,-6,0,-1,-2,-3,false,124.125
1526375236337518,0,-2,-2,-3,-1,0,-2,1,false,126.875
1526375236351530,1,8,4,4,3,0,0,1,false,130.625
1526375236351530,-1,-2,4,2,1,0,0,-1,false,128.375
1526375236358536,-2,-6,-10,-4,-6,-4,-1,-1,false,124
1526375236358536,-2,-5,-21,-6,0,-2,-1,-4,false,122.875
1526375236374548,1,3,2,-1,-3,-1,-2,0,false,127.875
1526375236374548,2,8,29,4,0,2,-1,0,false,133.5
1526375236380549,-3,-2,-4,2,-1,0,0,0,false,127
1526375236380549,0,-1,4,-1,-2,0,0,-2,false,127.75
1526375236388556,-5,-7,-19,-6,-4,-4,-1,-2,false,122
1526375236388556,-3,-14,-14,-5,-3,-2,-1,-1,false,123
1526375236404567,-2,1,-2,1,0,-2,-1,-2,false,127.125
1526375236404567,4,9,9,9,-1,0,1,3,false,132.25
1526375236411570,1,0,10,0,2,2,-1,0,false,129.75
1526375236411570,-1,0,-6,-6,0,-1,-1,1,false,126.25
1526375236418576,0,-2,-6,1,-1,-2,-2,-1,false,126.375
1526375236418576,0,1,9,-2,0,0,1,1,false,129.25
1526375236434582,0,2,3,-2,0,-1,-1,0,false,128.125
1526375236434582,-2,-6,-8,2,-1,1,2,-1,false,126.375
1526375236440590,-3,-2,-5,-7,-3,0,0,1,false,125.625
1526375236440590,-2,-5,-3,-4,-1,0,-2,-2,false,125.625
1526375236448599,1,5,10,5,-1,-4,0,0,false,130
1526375236448599,2,4,-14,0,0,-1,-1,-1,false,126.625
1526375236457597,1,6,24,2,-1,1,0,2,false,132.375
